"filename","AB","AF","AU","BP","C1","CC","CH","CL","CR","CT","CY","DE","DI","DT","EM","EP","FN","FU","FX","GA","GE","ID","IS","J9","JI","LA","LT","MC","MI","NR","PA","PD","PG","PI","PN","PS","PT","PU","PY","RI","RID","OI","PM","RP","SC","SI","SN","SO","SU","TA","TC","TI","UT","VR","VL","WC","Z9"
"./data/Ecuador.txt",NA,"Jager, Heinke
Kowarik, Ingo
","Jager, H
Kowarik, I
","103
","[Jager, H; Kowarik, I] Tech Univ Berlin, Dept Ecol, D-12165 Berlin, Germany.
[Jager, H] Charles Darwin Fdn, Santa Cruz, Galapagos, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1526-100X.2010.00657.x
",NA,"heinke.jaeger@tu-berlin.de
","112
","NA
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEP
",NA,NA,NA,NA,"J
",NA,2010,NA,NA,NA,NA,"Jager, H (reprint author), Tech Univ Berlin, Dept Ecol, Rothenburgstr 12, D-12165 Berlin, Germany
",NA,NA,"1061-2971
","RESTORATION ECOLOGY
","1
",NA,0,"Resilience of Native Plant Community Following Manual Control of
Invasive Cinchona pubescens in Galapagos
","WOS:000281717200012
",NA,18,NA,0
"./data/Ecuador.txt",NA,"Donoso, David A.
Johnston, Mary K.
Kaspari, Michael
","Donoso, DA
Johnston, MK
Kaspari, M
","201
","[Donoso, DA; Johnston, MK; Kaspari, M] Univ Oklahoma, Dept Zool, Grad Program Ecol & Evolutionary Biol, Norman, OK 73019 USA.
[Donoso, DA] Pontificia Univ Catolica Ecuador, Museo Zool QCAZ, Escuela Ciencias Biol, Quito, Ecuador.
[Johnston, MK] Univ Texas Austin, Sect Integrat Biol, Austin, TX 78712 USA.
[Kaspari, M] Smithsonian Trop Res Inst, Balboa, Panama.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s00442-010-1607-3
",NA,"david_donosov@yahoo.com
","211
","NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"SEP
",NA,NA,NA,NA,"J
",NA,2010,NA,NA,NA,NA,"Donoso, DA (reprint author), Univ Oklahoma, Dept Zool, Grad Program Ecol & Evolutionary Biol, Norman, OK 73019 USA
",NA,NA,"0029-8549
","OECOLOGIA
",NA,NA,1,"Trees as templates for tropical litter arthropod diversity
","WOS:000280962200019
",NA,164,NA,1
"./data/Ecuador.txt",NA,"Devineau, Olivier
Shenk, Tanya M.
White, Gary C.
Doherty, Paul F., Jr.
Lukacs, Paul M.
Kahn, Richard H.
","Devineau, O
Shenk, TM
White, GC
Doherty, PF
Lukacs, PM
Kahn, RH
","524
","[Devineau, O; White, GC; Doherty, PF] Colorado State Univ, Dept Fish Wildlife & Conservat Biol, Ft Collins, CO USA.
[Shenk, TM; Lukacs, PM; Kahn, RH] Colorado Div Wildlife, Ft Collins, CO 80526 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1365-2664.2010.01805.x
",NA,"olivier.devineau@fcdarwin.org.ec
","531
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"JUN
",NA,NA,NA,NA,"J
",NA,2010,NA,NA,NA,NA,"Devineau, O (reprint author), Fdn Charles Darwin, Isla Santa Cruz, Galapagos, Ecuador
",NA,NA,"0021-8901
","JOURNAL OF APPLIED ECOLOGY
",NA,NA,3,"Evaluating the Canada lynx reintroduction programme in Colorado:
patterns in mortality
","WOS:000277168000003
",NA,47,NA,3
"./data/Ecuador.txt",NA,"Harper, G. A.
Cabrera, L. F.
","Harper, GA
Cabrera, LF
","1449
","[Harper, GA; Cabrera, LF] Charles Darwin Fdn, Quito, Ecuador.
[Harper, GA] Rotoiti Nat Recovery Project, Dept Conservat, St Arnaud 7053, New Zealand.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10530-009-9560-y
",NA,"gharper@doc.govt.nz
","1452
","NA
",NA,NA,NA,NA,NA,"6
",NA,NA,NA,NA,NA,NA,NA,NA,"JUN
",NA,NA,NA,NA,"J
",NA,2010,NA,NA,NA,NA,"Harper, GA (reprint author), Rotoiti Nat Recovery Project, Dept Conservat, POB 55, St Arnaud 7053, New Zealand
",NA,NA,"1387-3547
","BIOLOGICAL INVASIONS
",NA,NA,2,"Response of mice (Mus musculus) to the removal of black rats (Rattus
rattus) in arid forest on Santa Cruz Island, Galapagos
","WOS:000277410800001
",NA,12,NA,2
"./data/Ecuador.txt",NA,"Dyer, Lee A.
Walla, Thomas R.
Greeney, Harold F.
Stireman, John O., III
Hazen, Rebecca F.
","Dyer, LA
Walla, TR
Greeney, HF
Stireman, JO
Hazen, RF
","281
","[Dyer, LA; Greeney, HF] Univ Nevada, Biol Dept 0314, Reno, NV 89557 USA.
[Walla, TR] Mesa State Coll, Dept Biol, Grand Junction, CO 81501 USA.
[Greeney, HF] Yanayacu Biol Stn, Quito, Ecuador.
[Greeney, HF] Ctr Creat Studies, Quito, Ecuador.
[Stireman, JO] Wright State Univ, Dept Biol Sci, Dayton, OH 45435 USA.
[Hazen, RF] Tulane Univ, Dept Ecol & Evolutionary Biol, New Orleans, LA 70118 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1744-7429.2009.00624.x
",NA,"nolaclimber@gmail.com
","289
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"MAY
",NA,NA,NA,NA,"J
",NA,2010,NA,NA,NA,NA,"Dyer, LA (reprint author), Univ Nevada, Biol Dept 0314, 1664 N Virginia St, Reno, NV 89557 USA
",NA,NA,"0006-3606
","BIOTROPICA
",NA,NA,4,"Diversity of Interactions: A Metric for Studies of Biodiversity
","WOS:000277289400003
",NA,42,NA,4
"./data/Ecuador.txt",NA,"DeWalt, Saara J.
Schnitzer, Stefan A.
Chave, Jerome
Bongers, Frans
Burnham, Robyn J.
Cai, Zhiquan
Chuyong, Georges
Clark, David B.
Ewango, Corneille E. N.
Gerwing, Jeffrey J.
Gortaire, Esteban
Hart, Terese
Ibarra-Manriquez, Guillermo
Ickes, Kalan
Kenfack, David
Macia, Manuel J.
Makana, Jean-Remy
Martinez-Ramos, Miguel
Mascaro, Joseph
Moses, Sainge
Muller-Landau, Helene C.
Parren, Marc P. E.
Parthasarathy, Narayanaswamy
Perez-Salicrup, Diego R.
Putz, Francis E.
Romero-Saltos, Hugo
Thomas, Duncan
","DeWalt, SJ
Schnitzer, SA
Chave, J
Bongers, F
Burnham, RJ
Cai, ZQ
Chuyong, G
Clark, DB
Ewango, CEN
Gerwing, JJ
Gortaire, E
Hart, T
Ibarra-Manriquez, G
Ickes, K
Kenfack, D
Macia, MJ
Makana, JR
Martinez-Ramos, M
Mascaro, J
Moses, S
Muller-Landau, HC
Parren, MPE
Parthasarathy, N
Perez-Salicrup, DR
Putz, FE
Romero-Saltos, H
Thomas, D
","309
","[DeWalt, SJ; Ickes, K] Clemson Univ, Dept Biol Sci, Clemson, SC 29634 USA.
[Schnitzer, SA; Mascaro, J] Univ Wisconsin, Dept Biol Sci, Milwaukee, WI 53211 USA.
[Schnitzer, SA; Muller-Landau, HC; Thomas, D] Smithsonian Trop Res Inst, Balboa, Ancon, Panama.
[Chave, J] CNRS, Lab Evolut & Diversite Biol, Toulouse, France.
[Chave, J] Univ Toulouse 3, F-31062 Toulouse, France.
[Bongers, F; Ewango, CEN; Parren, MPE] Wageningen Univ, Dept Environm Sci, Forest Ecol & Forest Management Grp, NL-6700 AA Wageningen, Netherlands.
[Burnham, RJ; Kenfack, D] Univ Michigan, Dept Ecol & Evolutionary Biol, Ann Arbor, MI 48109 USA.
[Cai, ZQ] Chinese Acad Sci, Xishuangbanna Trop Bot Garden, Mengla 666303, Peoples R China.
[Chuyong, G] Univ Buea, Dept Anim & Plant Sci, Buea, Southwest Prov, Cameroon.
[Clark, DB] Univ Missouri, Dept Biol, St Louis, MO 63121 USA.
[Ewango, CEN] Ctr Format & Rech Conservat Forestiere, Ituri Forest, Congo.
[Gerwing, JJ] Inst Homem & Meio Ambiente Amazonia IMAZON, Belem, Para, Brazil.
[Gerwing, JJ] Portland State Univ, Univ Studies, Portland, OR 97207 USA.
[Gortaire, E; Romero-Saltos, H] Pontificia Univ Catolica Ecuador, Escuela Ciencias Biol, Herbario QCA, Quito, Ecuador.
[Hart, T; Makana, JR] Wildlife Conservat Soc, Kinshasa, Zaire.
[Ibarra-Manriquez, G; Martinez-Ramos, M; Perez-Salicrup, DR] Univ Nacl Autonoma Mexico, Ctr Invest Ecosistemas, Morelia 58190, Michoacan, Mexico.
[Macia, MJ] Univ Autonoma Madrid, Dept Biol, Area Bot, E-28049 Madrid, Spain.
[Moses, S] Korup Forest Dynam Plot Programme, Mundemba, Southwest Prov, Cameroon.
[Parren, MPE] Tropenbos Int Congo Basin Programme, Yaounde, Cameroon.
[Parthasarathy, N] Pondicherry Univ, Dept Ecol & Environm Sci, Pondicherry 605014, India.
[Putz, FE] Univ Florida, Dept Biol, Gainesville, FL 32611 USA.
[Romero-Saltos, H] Univ Miami, Dept Biol, Coral Gables, FL 33124 USA.
[Thomas, D] Oregon State Univ, Dept Bot & Plant Pathol, Corvallis, OR 97331 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1744-7429.2009.00589.x
",NA,"saarad@clemson.edu
","317
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"MAY
",NA,NA,NA,NA,"J
",NA,2010,NA,NA,NA,NA,"DeWalt, SJ (reprint author), Clemson Univ, Dept Biol Sci, Clemson, SC 29634 USA
",NA,NA,"0006-3606
","BIOTROPICA
",NA,NA,3,"Annual Rainfall and Seasonality Predict Pan-tropical Patterns of Liana
Density and Basal Area
","WOS:000277289400006
",NA,42,NA,3
"./data/Ecuador.txt",NA,"Romero-Munoz, Alfredo
Maffei, Leonardo
Cuellar, Erika
Noss, Andrew J.
","Romero-Munoz, A
Maffei, L
Cuellar, E
Noss, AJ
","303
","[Romero-Munoz, A; Maffei, L; Cuellar, E; Noss, AJ] Wildlife Conservat Soc Bolivia, Santa Cruz, Bolivia.
[Maffei, L] Wildlife Conservat Soc, Jaguar Conservat Program, Lima, Peru.
[Romero-Munoz, A; Cuellar, E] Univ Oxford, Wildlife Conservat Res Unit, Dept Zool, Recanti Kaplan Ctr, Abingdon OX13 5QL, Oxon, England.
[Noss, AJ] Wildlife Conservat Soc Ecuador, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1017/S0266467410000052
",NA,"a.romeromunoz@gmail.com
","311
","NA
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MAY
",NA,NA,3,NA,"J
",NA,2010,NA,NA,NA,NA,"Romero-Munoz, A (reprint author), Calama 143, Sucre, Bolivia
",NA,NA,"0266-4674
","JOURNAL OF TROPICAL ECOLOGY
",NA,NA,0,"Temporal separation between jaguar and puma in the dry forests of
southern Bolivia
","WOS:000277483200006
",NA,26,NA,0
"./data/Ecuador.txt",NA,"Pearson, David L.
Anderson, Corey Devin
Mitchell, Brian R.
Rosenberg, Michael S.
Navarrete, Ronald
Coopmans, Paul
","Pearson, DL
Anderson, CD
Mitchell, BR
Rosenberg, MS
Navarrete, R
Coopmans, P
","500
","[Pearson, DL] Arizona State Univ, Sch Life Sci, Tempe, AZ 85287 USA.
[Anderson, CD; Rosenberg, MS] Arizona State Univ, Biodesign Inst, Ctr Evolutionary Funct Genom, Tempe, AZ 85287 USA.
[Mitchell, BR] Natl Pk Serv, NE Temperate Inventory & Monitoring Network, Woodstock, VT 05091 USA.
[Navarrete, R] Fdn Wong, Guayaquil, Ecuador.
[Coopmans, P] Mindo Cloud Forest Fdn, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1523-1739.2009.01383.x
",NA,"dpearson@asu.edu
","510
","NA
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,NA,NA,"APR
",NA,NA,NA,NA,"J
",NA,2010,NA,NA,NA,NA,"Pearson, DL (reprint author), Arizona State Univ, Sch Life Sci, Tempe, AZ 85287 USA
",NA,NA,"0888-8892
","CONSERVATION BIOLOGY
",NA,NA,3,"Testing Hypotheses of Bird Extinctions at Rio Palenque, Ecuador, with
Informal Species Lists
","WOS:000275877600020
",NA,24,NA,3
"./data/Ecuador.txt",NA,"Gibbs, James P.
Sterling, Eleanor J.
Javier Zabala, F.
","Gibbs, JP
Sterling, EJ
Zabala, FJ
","208
","[Gibbs, JP] SUNY Syracuse, Coll Environm Sci & Forestry, Syracuse, NY 13210 USA.
[Sterling, EJ] Amer Museum Nat Hist, Ctr Biodivers & Conservat, New York, NY 10024 USA.
[Zabala, FJ] Charles Darwin Res Stn, Santa Cruz, Galapagos Isl, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1744-7429.2009.00552.x
",NA,"jpgibbs@esf.edu
","214
","NA
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,NA,NA,"MAR
",NA,NA,NA,NA,"J
",NA,2010,NA,NA,NA,NA,"Gibbs, JP (reprint author), SUNY Syracuse, Coll Environm Sci & Forestry, Syracuse, NY 13210 USA
",NA,NA,"0006-3606
","BIOTROPICA
",NA,NA,2,"Giant Tortoises as Ecological Engineers: A Long-term Quasi-experiment in
the Galapagos Islands
","WOS:000275215700011
",NA,42,NA,2
"./data/Ecuador.txt",NA,"Cruz-Delgado, Francisco
Wiedenfeld, David A.
Gonzalez, Jose A.
","Cruz-Delgado, F
Wiedenfeld, DA
Gonzalez, JA
","679
","[Gonzalez, JA] Univ Autonoma Madrid, Dept Ecol, E-28049 Madrid 2, Spain.
[Cruz-Delgado, F; Wiedenfeld, DA] Charles Darwin Fdn, Puerto Ayora, Galapagos, Ecuador.
[Cruz-Delgado, F] Galapagos Natl Pk Serv, Puerto Ayora, Galapagos, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10531-009-9727-y
",NA,"jose.gonzalez@uam.es
","694
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"MAR
",NA,NA,NA,NA,"J
",NA,2010,NA,NA,NA,NA,"Gonzalez, JA (reprint author), Univ Autonoma Madrid, Dept Ecol, E-28049 Madrid 2, Spain
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,2,"Assessing the potential impact of wind turbines on the endangered
Galapagos Petrel Pterodroma phaeopygia at San Cristbal Island, Galapagos
","WOS:000274330800006
",NA,19,NA,2
"./data/Ecuador.txt",NA,"Watson, James
Trueman, Mandy
Tufet, Marta
Henderson, Scott
Atkinson, Rachel
","Watson, J
Trueman, M
Tufet, M
Henderson, S
Atkinson, R
","79
","[Watson, J] Univ Queensland, Ctr Ecol, Ctr Appl Environm Decis Anal, St Lucia, Qld 4072, Australia.
[Trueman, M; Tufet, M; Atkinson, R] Charles Darwin Fdn, Santa Cruz Isl, Galapagos, Ecuador.
[Henderson, S] Conservat Int, Santa Cruz Isl, Galapagos, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1017/S0030605309990226
",NA,"james.jameswatson@gmail.com
","82
","NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"JAN
",NA,NA,NA,NA,"J
",NA,2010,NA,NA,NA,NA,"Watson, J (reprint author), Univ Queensland, Ctr Ecol, Ctr Appl Environm Decis Anal, St Lucia, Qld 4072, Australia
",NA,NA,"0030-6053
","ORYX
",NA,NA,5,"Mapping terrestrial anthropogenic degradation on the inhabited islands
of the Galapagos Archipelago
","WOS:000274770200013
",NA,44,NA,5
"./data/Ecuador.txt",NA,"Lamb, Robert W.
Johnson, Darren W.
","Lamb, RW
Johnson, DW
","169
","[Lamb, RW; Johnson, DW] Oregon State Univ, Dept Zool, Corvallis, OR 97331 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.3354/meps08509
",NA,"salvarelmundo1@gmail.com
","180
","NA
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J
",NA,2010,NA,NA,NA,NA,"Lamb, RW (reprint author), Univ San Francisco Quito Diego Robles & Via Inter, Cumbaya, Ecuador
",NA,NA,"0171-8630
","MARINE ECOLOGY-PROGRESS SERIES
",NA,NA,1,"Trophic restructuring of coral reef fish communities in a large marine
reserve
","WOS:000278978800016
",NA,408,NA,1
"./data/Ecuador.txt",NA,"Gardener, Mark R.
Atkinson, Rachel
Renteria, Jorge Luis
","Gardener, MR
Atkinson, R
Renteria, JL
","20
","[Gardener, MR; Atkinson, R; Renteria, JL] Charles Darwin Fdn, Puerto Ayora, Galapagos Isl, Ecuador.
[Renteria, JL] Univ London Imperial Coll Sci Technol & Med, Ascot SL5 7PY, Berks, England.
[Gardener, MR] Charles Darwin Univ, Darwin, NT 0909, Australia.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1526-100X.2009.00614.x
",NA,"mark.gardener@fcdarwin.org.ec
","29
","NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"JAN
",NA,NA,NA,NA,"J
",NA,2010,NA,NA,NA,NA,"Gardener, MR (reprint author), Charles Darwin Fdn, Puerto Ayora, Galapagos Isl, Ecuador
",NA,NA,"1061-2971
","RESTORATION ECOLOGY
",NA,NA,8,"Eradications and People: Lessons from the Plant Eradication Program in
Galapagos
","WOS:000273551600003
",NA,18,NA,9
"./data/Ecuador.txt",NA,"Jost, Lou
DeVries, Philip
Walla, Thomas
Greeney, Harold
Chao, Anne
Ricotta, Carlo
","Jost, L
DeVries, P
Walla, T
Greeney, H
Chao, A
Ricotta, C
","65
","[DeVries, P] Univ New Orleans, Dept Biol Sci, New Orleans, LA 70148 USA.
[Walla, T] Mesa State Coll, Dept Biol, Grand Junction, CO 81501 USA.
[Greeney, H] Yanayacu Biol Stn, Cosanga, Napo Province, Ecuador.
[Greeney, H] Ctr Creat Studies, Cosanga, Napo Province, Ecuador.
[Chao, A] Natl Tsing Hua Univ, Inst Stat, Hsinchu 30043, Taiwan.
[Ricotta, C] Univ Roma La Sapienza, Dept Plant Biol, I-00185 Rome, Italy.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1472-4642.2009.00626.x
",NA,"loujost@yahoo.com
","76
","NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"JAN
",NA,NA,NA,NA,"J
",NA,2010,NA,NA,NA,NA,"Jost, L (reprint author), S Amer Explorers Club, Apdo 17-21-431, Eloy Alfaro, Quito, Ecuador
",NA,NA,"1366-9516
","DIVERSITY AND DISTRIBUTIONS
",NA,NA,14,"Partitioning diversity for conservation analyses
","WOS:000273723100007
",NA,16,NA,14
"./data/Ecuador.txt",NA,"Cisneros-Heredia, Diego F.
Delia, Jesse
Yanez-Munoz, Mario H.
Ortega-Andrade, H. Mauricio
","Cisneros-Heredia, DF
Delia, J
Yanez-Munoz, MH
Ortega-Andrade, HM
","114
","[Cisneros-Heredia, DF] Univ San Francisco Quito, Colegio Ciencias Biol & Ambiertales, Quito, Ecuador.
[Delia, J] Prescott Coll, Dept Ecol Res, Prescott, AZ USA.
[Cisneros-Heredia, DF; Yanez-Munoz, MH; Ortega-Andrade, HM] Museo Ecuatoriano Ciencias Nat, Div Herpetol, Quito, Ecuador.
[Cisneros-Heredia, DF] Kings Coll London, Dept Geog, London WC2R 2LS, England.
",NA,NA,NA,NA,NA,NA,NA,"10.1017/S0030605309990640
",NA,"diegofrancisco.cisneros@gmail.com
","117
","NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"JAN
",NA,NA,NA,NA,"J
",NA,2010,NA,NA,NA,NA,"Cisneros-Heredia, DF (reprint author), Univ San Francisco Quito, Colegio Ciencias Biol & Ambiertales, Campus Cumbaya,Edif Darwin,DW-010A,Casilla 17-120, Quito, Ecuador
",NA,NA,"0030-6053
","ORYX
",NA,NA,0,"Endemic Ecuadorian glassfrog Cochranella mache is Critically Endangered
because of habitat loss
","WOS:000274770200019
",NA,44,NA,0
"./data/Ecuador.txt",NA,"Linares-Palomino, Reynaldo
Kvist, Lars Peter
Aguirre-Mendoza, Zhofre
Gonzales-Inca, Carlos
","Linares-Palomino, R
Kvist, LP
Aguirre-Mendoza, Z
Gonzales-Inca, C
","169
","[Linares-Palomino, R] Univ Gottingen, Dept Systemat Bot, D-37073 Gottingen, Germany.
[Kvist, LP] Univ Aarhus, Inst Biol, DK-8000 Aarhus C, Denmark.
[Aguirre-Mendoza, Z] Univ Nacl Loja, Herbario LOJA, Loja, Ecuador.
[Gonzales-Inca, C] Univ Jyvaskyla, Dept Biol & Environm Sci, Jyvaskyla 40014, Finland.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10531-009-9713-4
",NA,"r.linaresp@yahoo.co.uk
","185
","NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"JAN
",NA,NA,NA,NA,"J
",NA,2010,NA,NA,NA,NA,"Linares-Palomino, R (reprint author), Univ Nacl Agr La Molina, Herbario Forestal MOL, Apartado 456, Lima 1, Peru
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,0,"Diversity and endemism of woody plant species in the Equatorial Pacific
seasonally dry forests
","WOS:000272614200010
",NA,19,NA,0
"./data/Ecuador.txt",NA,"Knoke, Thomas
Calvas, Baltazar
Aguirre, Nikolay
Roman-Cuesta, Rosa Maria
Guenter, Sven
Stimm, Bernd
Weber, Michael
Mosandl, Reinhard
","Knoke, T
Calvas, B
Aguirre, N
Roman-Cuesta, RM
Gunter, S
Stimm, B
Weber, M
Mosandl, R
","548
","[Knoke, T; Calvas, B] Tech Univ Munich, Inst Forest Management, Ctr Life & Food Sci Weihenstephan, D-8050 Freising Weihenstephan, Germany.
[Aguirre, N] Natl Univ Loja, Loja, Ecuador.
[Roman-Cuesta, RM; Gunter, S; Stimm, B; Weber, M; Mosandl, R] Tech Univ Munich, Inst Silviculture, Ctr Life & Food Sci Weihenstephan, D-8050 Freising Weihenstephan, Germany.
",NA,NA,NA,NA,NA,NA,NA,"10.1890/080131
",NA,"knoke@forst.wzw.tum.de
","554
","NA
",NA,NA,NA,NA,NA,"10
",NA,NA,NA,NA,NA,NA,NA,NA,"DEC
",NA,NA,NA,NA,"J
",NA,2009," A-3272-2009
",NA,NA,NA,"Knoke, T (reprint author), Tech Univ Munich, Inst Forest Management, Ctr Life & Food Sci Weihenstephan, D-8050 Freising Weihenstephan, Germany
",NA,NA,"1540-9295
","FRONTIERS IN ECOLOGY AND THE ENVIRONMENT
",NA,NA,14,"Can tropical farmers reconcile subsistence needs with forest
conservation?
","WOS:000272245000018
",NA,7,NA,14
"./data/Ecuador.txt",NA,"Treves, Adrian
Wallace, R. B.
White, S.
","Treves, A
Wallace, RB
White, S
","1577
","[Treves, A] Nelson Inst Environm Studies, Madison, WI 53706 USA.
[Wallace, RB] Greater Madidi Tambopata Landscape Conservat Prog, Wildlife Conservat Soc, La Paz, Bolivia.
[White, S] Fdn Cordillera Trop, Cuenca, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1523-1739.2009.01242.x
",NA,"atreves@wisc.edu
","1587
","NA
",NA,NA,NA,NA,NA,"6
",NA,NA,NA,NA,NA,NA,NA,NA,"DEC
",NA,NA,NA,NA,"J
",NA,2009,NA,NA,NA,NA,"Treves, A (reprint author), Nelson Inst Environm Studies, 30A Sci Hall,550 N Pk St, Madison, WI 53706 USA
",NA,NA,"0888-8892
","CONSERVATION BIOLOGY
",NA,NA,9,"Participatory Planning of Interventions to Mitigate Human-Wildlife
Conflicts
","WOS:000272163100031
",NA,23,NA,9
"./data/Ecuador.txt",NA,"Levin, Iris I.
Outlaw, Diana C.
Hernan Vargas, F.
Parker, Patricia G.
","Levin, II
Outlaw, DC
Vargas, FH
Parker, PG
","3191
","[Levin, II; Outlaw, DC; Parker, PG] Univ Missouri, Dept Biol, St Louis, MO 63121 USA.
[Vargas, FH] Univ Oxford, Dept Zool, Wildlife Conservat Res Unit WildCRU, Tubney OX13 5QL, Oxon, England.
[Vargas, FH] Charles Darwin Fdn, Isla Santa Cruz, Galapagos, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.biocon.2009.06.017
",NA,"Iris.Levin@umsl.edu
","3195
","NA
",NA,NA,NA,NA,NA,"12
",NA,NA,NA,NA,NA,NA,NA,NA,"DEC
",NA,NA,NA,NA,"J
",NA,2009,NA,NA,NA,NA,"Levin, II (reprint author), Univ Missouri, Dept Biol, 1 Univ Blvd, St Louis, MO 63121 USA
",NA,NA,"0006-3207
","BIOLOGICAL CONSERVATION
",NA,NA,12,"Plasmodium blood parasite found in endangered Galapagos penguins
(Spheniscus mendiculus)
","WOS:000272100100043
",NA,142,NA,12
"./data/Ecuador.txt",NA,"Jaeger, Heinke
Kowarik, Ingo
Tye, Alan
","Jager, H
Kowarik, I
Tye, A
","1252
","[Jager, H; Kowarik, I] Tech Univ Berlin, Dept Ecol, D-12165 Berlin, Germany.
[Jager, H; Tye, A] Charles Darwin Res Stn, Santa Cruz, Galapagos, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1365-2745.2009.01578.x
",NA,"heinke.jaeger@tu-berlin.de
","1263
","NA
",NA,NA,NA,NA,NA,"6
",NA,NA,NA,NA,NA,NA,NA,NA,"NOV
",NA,NA,NA,NA,"J
",NA,2009,NA,NA,NA,NA,"Jager, H (reprint author), Tech Univ Berlin, Dept Ecol, Rothenburgstr 12, D-12165 Berlin, Germany
",NA,NA,"0022-0477
","JOURNAL OF ECOLOGY
",NA,NA,11,"Destruction without extinction: long-term impacts of an invasive tree
species on Galapagos highland vegetation
","WOS:000270787100015
",NA,97,NA,11
"./data/Ecuador.txt",NA,"Dangles, Olivier
Mesias, Veronica
Crespo-Perez, Veronica
Silvain, Jean-Francois
","Dangles, O
Mesias, V
Crespo-Perez, V
Silvain, JF
","1115
","[Dangles, O; Mesias, V; Crespo-Perez, V] PUCE, Fac Ciencias Exactas & Nat, Quito, Ecuador.
[Dangles, O; Silvain, JF] LEGS, IRD, UR 072, CNRS,UPR 9034, Gif Sur Yvette, France.
[Dangles, O; Silvain, JF] Univ Paris 11, Orsay, France.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1365-2664.2009.01703.x
",NA,"dangles@legs.cnrs-gif.fr
","1121
","NA
",NA,NA,NA,NA,NA,"5
",NA,NA,NA,NA,NA,NA,NA,NA,"OCT
",NA,NA,NA,NA,"J
",NA,2009," C-4924-2009
",NA,NA,NA,"Dangles, O (reprint author), PUCE, Fac Ciencias Exactas & Nat, Quito, Ecuador
",NA,NA,"0021-8901
","JOURNAL OF APPLIED ECOLOGY
",NA,NA,4,"Crop damage increases with pest species diversity: evidence from potato
tuber moths in the tropical Andes
","WOS:000270425100025
",NA,46,NA,4
